DDCTransactionId299720C04276C5EAB40EB4AAD14D0F75_0, GetCachedData, CacheKey=GSM_af1606fcec214373844d2b6cf9df71c8_PCD3D_SM5_3__BC5N_DEV_SL_NoDBuf_TLpvPropa__EC3E4158F9774D857FC4367D34BD3C030F0647BF, StartTime=2015.09.20-20.59.09, HierarchicalDDC, DataSize=3015881 bytes, Retrieved=true, Duration=0.534564ms, RunGuid=RunID129F27AE4B820F2BD178028F9D8AD534
DDCTransactionId299720C04276C5EAB40EB4AAD14D0F75_2609, CachedDataProbablyExists, Parent=DDCTransactionId299720C04276C5EAB40EB4AAD14D0F75_2608, StartTime=2015.09.20-21.01.03, FileDDCPath=C:/Users/Adam/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.354096ms, RunGuid=RunID129F27AE4B820F2BD178028F9D8AD534
DDCTransactionId299720C04276C5EAB40EB4AAD14D0F75_2610, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_D2FFE3D04E978FCB6AA3D2AD67778__7BD4AEFC3D129891025B12BA101D9D0906452A4F, StartTime=2015.09.20-21.01.03, HierarchicalDDC, Duration=0.470418ms, RunGuid=RunID129F27AE4B820F2BD178028F9D8AD534
DDCTransactionId299720C04276C5EAB40EB4AAD14D0F75_2611, CachedDataProbablyExists, Parent=DDCTransactionId299720C04276C5EAB40EB4AAD14D0F75_2610, StartTime=2015.09.20-21.01.03, FileDDCPath=C:/Users/Adam/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.320740ms, RunGuid=RunID129F27AE4B820F2BD178028F9D8AD534
DDCTransactionId299720C04276C5EAB40EB4AAD14D0F75_2612, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_88F0746C445DDB35A63D4CB4E2F6A__B4DBC3ECFCB87A3983A9CFEDA955E7492A957C02, StartTime=2015.09.20-21.01.03, HierarchicalDDC, Duration=0.465285ms, RunGuid=RunID129F27AE4B820F2BD178028F9D8AD534
DDCTransactionId299720C04276C5EAB40EB4AAD14D0F75_2613, CachedDataProbablyExists, Parent=DDCTransactionId299720C04276C5EAB40EB4AAD14D0F75_2612, StartTime=2015.09.20-21.01.03, FileDDCPath=C:/Users/Adam/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.312187ms, RunGuid=RunID129F27AE4B820F2BD178028F9D8AD534
DDCTransactionId299720C04276C5EAB40EB4AAD14D0F75_2614, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_DE12B227487A8EDC63ABBE8D69C6C__1E714AF836214DBAD03B4B0ED1A584D1D9F3250C, StartTime=2015.09.20-21.01.03, HierarchicalDDC, Duration=0.535849ms, RunGuid=RunID129F27AE4B820F2BD178028F9D8AD534
DDCTransactionId299720C04276C5EAB40EB4AAD14D0F75_2615, CachedDataProbablyExists, Parent=DDCTransactionId299720C04276C5EAB40EB4AAD14D0F75_2614, StartTime=2015.09.20-21.01.03, FileDDCPath=C:/Users/Adam/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.379756ms, RunGuid=RunID129F27AE4B820F2BD178028F9D8AD534
DDCTransactionId5AE803504DD1A9AD8BB931B1A6DBE69E_205, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_CC2385C441349708C02B0EB385F6B__3671A716A58919DCDB5E31F4971AEC23A5B39DB3, StartTime=2015.09.20-21.01.03, HierarchicalDDC, DataSize=1048841 bytes, Retrieved=true, Duration=124.654884ms, RunGuid=RunID129F27AE4B820F2BD178028F9D8AD534
DDCTransactionId5AE803504DD1A9AD8BB931B1A6DBE69E_206, CachedDataProbablyExists, Parent=DDCTransactionId5AE803504DD1A9AD8BB931B1A6DBE69E_205, StartTime=2015.09.20-21.01.03, FileDDCPath=C:/Users/Adam/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.504628ms, RunGuid=RunID129F27AE4B820F2BD178028F9D8AD534
DDCTransactionId299720C04276C5EAB40EB4AAD14D0F75_2616, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_4A66744D42CE2B64DB939299461E9__60CE5002A0D636B7E8E15E5E1D9711393771E2DF, StartTime=2015.09.20-21.01.03, HierarchicalDDC, Duration=0.896361ms, RunGuid=RunID129F27AE4B820F2BD178028F9D8AD534
DDCTransactionId299720C04276C5EAB40EB4AAD14D0F75_2617, CachedDataProbablyExists, Parent=DDCTransactionId299720C04276C5EAB40EB4AAD14D0F75_2616, StartTime=2015.09.20-21.01.03, FileDDCPath=C:/Users/Adam/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.668421ms, RunGuid=RunID129F27AE4B820F2BD178028F9D8AD534
DDCTransactionId5AE803504DD1A9AD8BB931B1A6DBE69E_207, GetCachedData, Parent=DDCTransactionId5AE803504DD1A9AD8BB931B1A6DBE69E_205, StartTime=2015.09.20-21.01.03, FileDDCPath=C:/Users/Adam/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=121.104935ms, RunGuid=RunID129F27AE4B820F2BD178028F9D8AD534
DDCTransactionId23A31B7E4B898B8645D3188F78944943_148, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_6386AA65491A741EB24D159D63372__5E848DB1921685FF3BACA2E6CF48F5B68F55F596, StartTime=2015.09.20-21.01.03, HierarchicalDDC, DataSize=262407 bytes, Retrieved=true, Duration=60.860165ms, RunGuid=RunID129F27AE4B820F2BD178028F9D8AD534
DDCTransactionId23A31B7E4B898B8645D3188F78944943_149, CachedDataProbablyExists, Parent=DDCTransactionId23A31B7E4B898B8645D3188F78944943_148, StartTime=2015.09.20-21.01.03, FileDDCPath=C:/Users/Adam/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.552528ms, RunGuid=RunID129F27AE4B820F2BD178028F9D8AD534
DDCTransactionId23A31B7E4B898B8645D3188F78944943_150, GetCachedData, Parent=DDCTransactionId23A31B7E4B898B8645D3188F78944943_148, StartTime=2015.09.20-21.01.03, FileDDCPath=C:/Users/Adam/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=59.377491ms, RunGuid=RunID129F27AE4B820F2BD178028F9D8AD534
DDCTransactionId57093F034FE7264AC6112BB5CC852FE6_170, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_02998F654FB3CA2B2CFB47888BF53__DCA76310E9365F68CF561913B43E15F3A9A19447, StartTime=2015.09.20-21.01.03, HierarchicalDDC, DataSize=65799 bytes, Retrieved=true, Duration=37.833183ms, RunGuid=RunID129F27AE4B820F2BD178028F9D8AD534
DDCTransactionId57093F034FE7264AC6112BB5CC852FE6_171, CachedDataProbablyExists, Parent=DDCTransactionId57093F034FE7264AC6112BB5CC852FE6_170, StartTime=2015.09.20-21.01.03, FileDDCPath=C:/Users/Adam/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.618815ms, RunGuid=RunID129F27AE4B820F2BD178028F9D8AD534
DDCTransactionId299720C04276C5EAB40EB4AAD14D0F75_2618, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_3DEFC9C8456B7B34E1BB60B726763__3680E0A4E4453525E9B1B7811FD95229B40A2DA0, StartTime=2015.09.20-21.01.03, HierarchicalDDC, Duration=1.262859ms, RunGuid=RunID129F27AE4B820F2BD178028F9D8AD534
DDCTransactionId299720C04276C5EAB40EB4AAD14D0F75_2619, CachedDataProbablyExists, Parent=DDCTransactionId299720C04276C5EAB40EB4AAD14D0F75_2618, StartTime=2015.09.20-21.01.03, FileDDCPath=C:/Users/Adam/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.694081ms, RunGuid=RunID129F27AE4B820F2BD178028F9D8AD534
DDCTransactionId57093F034FE7264AC6112BB5CC852FE6_172, GetCachedData, Parent=DDCTransactionId57093F034FE7264AC6112BB5CC852FE6_170, StartTime=2015.09.20-21.01.03, FileDDCPath=C:/Users/Adam/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=36.622070ms, RunGuid=RunID129F27AE4B820F2BD178028F9D8AD534
DDCTransactionId299720C04276C5EAB40EB4AAD14D0F75_2620, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_53B73425492942D1F7F02AA38EF48__E99BC68D98845E4E9EC3A8E38FF581F056E12F97, StartTime=2015.09.20-21.01.03, HierarchicalDDC, Duration=0.649177ms, RunGuid=RunID129F27AE4B820F2BD178028F9D8AD534
DDCTransactionId299720C04276C5EAB40EB4AAD14D0F75_2621, CachedDataProbablyExists, Parent=DDCTransactionId299720C04276C5EAB40EB4AAD14D0F75_2620, StartTime=2015.09.20-21.01.03, FileDDCPath=C:/Users/Adam/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.419527ms, RunGuid=RunID129F27AE4B820F2BD178028F9D8AD534
DDCTransactionId299720C04276C5EAB40EB4AAD14D0F75_2622, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_6B5081A645C6C3C8FED5DA9572E34__9362786E8B46F72C3C84C083ACB4BF42B0A65283, StartTime=2015.09.20-21.01.03, HierarchicalDDC, Duration=0.505488ms, RunGuid=RunID129F27AE4B820F2BD178028F9D8AD534
DDCTransactionId299720C04276C5EAB40EB4AAD14D0F75_2623, CachedDataProbablyExists, Parent=DDCTransactionId299720C04276C5EAB40EB4AAD14D0F75_2622, StartTime=2015.09.20-21.01.03, FileDDCPath=C:/Users/Adam/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.323303ms, RunGuid=RunID129F27AE4B820F2BD178028F9D8AD534
DDCTransactionId299720C04276C5EAB40EB4AAD14D0F75_2624, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_ACA0764D4A6FC757C4D7B8B9131B0__D7C05DD36EA695FBF935CD5ECDDC2A3AFBB2DD25, StartTime=2015.09.20-21.01.03, HierarchicalDDC, Duration=0.671845ms, RunGuid=RunID129F27AE4B820F2BD178028F9D8AD534
DDCTransactionId299720C04276C5EAB40EB4AAD14D0F75_2625, CachedDataProbablyExists, Parent=DDCTransactionId299720C04276C5EAB40EB4AAD14D0F75_2624, StartTime=2015.09.20-21.01.03, FileDDCPath=C:/Users/Adam/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.472557ms, RunGuid=RunID129F27AE4B820F2BD178028F9D8AD534
DDCTransactionId299720C04276C5EAB40EB4AAD14D0F75_2626, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_2264043347725DC0D6D11F910070B__7F0585073ECA8537AC2781977278D817012C31F7, StartTime=2015.09.20-21.01.03, HierarchicalDDC, Duration=0.546113ms, RunGuid=RunID129F27AE4B820F2BD178028F9D8AD534
DDCTransactionId299720C04276C5EAB40EB4AAD14D0F75_2627, CachedDataProbablyExists, Parent=DDCTransactionId299720C04276C5EAB40EB4AAD14D0F75_2626, StartTime=2015.09.20-21.01.03, FileDDCPath=C:/Users/Adam/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.367355ms, RunGuid=RunID129F27AE4B820F2BD178028F9D8AD534
DDCTransactionId299720C04276C5EAB40EB4AAD14D0F75_2628, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_381ED7084659C06D8EEBBC80629C3__FE868F87C1571CD52FCE8706C095512CFE484606, StartTime=2015.09.20-21.01.03, HierarchicalDDC, Duration=0.724018ms, RunGuid=RunID129F27AE4B820F2BD178028F9D8AD534
DDCTransactionId299720C04276C5EAB40EB4AAD14D0F75_2629, CachedDataProbablyExists, Parent=DDCTransactionId299720C04276C5EAB40EB4AAD14D0F75_2628, StartTime=2015.09.20-21.01.03, FileDDCPath=C:/Users/Adam/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.526439ms, RunGuid=RunID129F27AE4B820F2BD178028F9D8AD534
DDCTransactionId299720C04276C5EAB40EB4AAD14D0F75_2630, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_DXT1_C9694D7D47BEC9F7899D6A886DE69800__F62EEF0E2593738A5C8D08DA4F7327E0FAD92244, StartTime=2015.09.20-21.01.03, HierarchicalDDC, Duration=0.503346ms, RunGuid=RunID129F27AE4B820F2BD178028F9D8AD534
DDCTransactionId299720C04276C5EAB40EB4AAD14D0F75_2631, CachedDataProbablyExists, Parent=DDCTransactionId299720C04276C5EAB40EB4AAD14D0F75_2630, StartTime=2015.09.20-21.01.03, FileDDCPath=C:/Users/Adam/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.329722ms, RunGuid=RunID129F27AE4B820F2BD178028F9D8AD534
DDCTransactionId299720C04276C5EAB40EB4AAD14D0F75_2632, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_DXT1_47FE336944F04ADE5B608392A64E50FC__1429EE9556A0076F173D7D3D70615B845425BFD3, StartTime=2015.09.20-21.01.03, HierarchicalDDC, Duration=0.707340ms, RunGuid=RunID129F27AE4B820F2BD178028F9D8AD534
DDCTransactionId299720C04276C5EAB40EB4AAD14D0F75_2633, CachedDataProbablyExists, Parent=DDCTransactionId299720C04276C5EAB40EB4AAD14D0F75_2632, StartTime=2015.09.20-21.01.03, FileDDCPath=C:/Users/Adam/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.526015ms, RunGuid=RunID129F27AE4B820F2BD178028F9D8AD534
DDCTransactionId299720C04276C5EAB40EB4AAD14D0F75_2634, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_DXT1_21DC978F4D18B705FC44B4A4BA2A0D15__929357613AFDF7FDF16480C9691338F19487844B, StartTime=2015.09.20-21.01.03, HierarchicalDDC, Duration=0.670560ms, RunGuid=RunID129F27AE4B820F2BD178028F9D8AD534
DDCTransactionId299720C04276C5EAB40EB4AAD14D0F75_2635, CachedDataProbablyExists, Parent=DDCTransactionId299720C04276C5EAB40EB4AAD14D0F75_2634, StartTime=2015.09.20-21.01.03, FileDDCPath=C:/Users/Adam/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.472128ms, RunGuid=RunID129F27AE4B820F2BD178028F9D8AD534
DDCTransactionId299720C04276C5EAB40EB4AAD14D0F75_2636, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_DXT1_2A432C71413D3389FE0D70ABBC42FE29__81CB400FA18AA311A784BD857166D962AF4082DF, StartTime=2015.09.20-21.01.03, HierarchicalDDC, Duration=0.909191ms, RunGuid=RunID129F27AE4B820F2BD178028F9D8AD534
DDCTransactionId299720C04276C5EAB40EB4AAD14D0F75_2637, CachedDataProbablyExists, Parent=DDCTransactionId299720C04276C5EAB40EB4AAD14D0F75_2636, StartTime=2015.09.20-21.01.03, FileDDCPath=C:/Users/Adam/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.650462ms, RunGuid=RunID129F27AE4B820F2BD178028F9D8AD534
DDCTransactionId299720C04276C5EAB40EB4AAD14D0F75_2638, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_DXT1_86EE39AC44991F51B7900D8A65887E3C__1060F9E2746A19B2E2CFEAC31C807E6E90DA8F2E, StartTime=2015.09.20-21.01.03, HierarchicalDDC, Duration=0.774480ms, RunGuid=RunID129F27AE4B820F2BD178028F9D8AD534
DDCTransactionId299720C04276C5EAB40EB4AAD14D0F75_2639, CachedDataProbablyExists, Parent=DDCTransactionId299720C04276C5EAB40EB4AAD14D0F75_2638, StartTime=2015.09.20-21.01.03, FileDDCPath=C:/Users/Adam/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.509333ms, RunGuid=RunID129F27AE4B820F2BD178028F9D8AD534
DDCTransactionId299720C04276C5EAB40EB4AAD14D0F75_2640, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_DXT1_EA2668684A2E7D075CE1D2882B81C85A__521D16CBC26A8FED492C95E9E0E94F91857233F5, StartTime=2015.09.20-21.01.03, HierarchicalDDC, Duration=0.750959ms, RunGuid=RunID129F27AE4B820F2BD178028F9D8AD534
DDCTransactionId299720C04276C5EAB40EB4AAD14D0F75_2641, CachedDataProbablyExists, Parent=DDCTransactionId299720C04276C5EAB40EB4AAD14D0F75_2640, StartTime=2015.09.20-21.01.03, FileDDCPath=C:/Users/Adam/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.515319ms, RunGuid=RunID129F27AE4B820F2BD178028F9D8AD534
DDCTransactionId299720C04276C5EAB40EB4AAD14D0F75_2642, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_DXT1_B37AA30D49B91BF0894BEB84AE7B90D5__1FB8B7FE75EE18B823233E887608ED2540D9E147, StartTime=2015.09.20-21.01.03, HierarchicalDDC, Duration=0.745825ms, RunGuid=RunID129F27AE4B820F2BD178028F9D8AD534
DDCTransactionId299720C04276C5EAB40EB4AAD14D0F75_2643, CachedDataProbablyExists, Parent=DDCTransactionId299720C04276C5EAB40EB4AAD14D0F75_2642, StartTime=2015.09.20-21.01.03, FileDDCPath=C:/Users/Adam/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.525158ms, RunGuid=RunID129F27AE4B820F2BD178028F9D8AD534
DDCTransactionId299720C04276C5EAB40EB4AAD14D0F75_2644, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_DXT1_14BB888542430557E9416D8620B0155B__6E1A45B1CF746F52E4B3C955A68530E159A48706, StartTime=2015.09.20-21.01.03, HierarchicalDDC, Duration=0.749674ms, RunGuid=RunID129F27AE4B820F2BD178028F9D8AD534
DDCTransactionId299720C04276C5EAB40EB4AAD14D0F75_2645, CachedDataProbablyExists, Parent=DDCTransactionId299720C04276C5EAB40EB4AAD14D0F75_2644, StartTime=2015.09.20-21.01.03, FileDDCPath=C:/Users/Adam/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.567924ms, RunGuid=RunID129F27AE4B820F2BD178028F9D8AD534
DDCTransactionId299720C04276C5EAB40EB4AAD14D0F75_2646, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_DXT1_33C62D6C44254682AD0A2399C61EC5A1__5BEC37E3E444DC70F1FDAF2647A1965B7546104F, StartTime=2015.09.20-21.01.03, HierarchicalDDC, Duration=0.771061ms, RunGuid=RunID129F27AE4B820F2BD178028F9D8AD534
DDCTransactionId299720C04276C5EAB40EB4AAD14D0F75_2647, CachedDataProbablyExists, Parent=DDCTransactionId299720C04276C5EAB40EB4AAD14D0F75_2646, StartTime=2015.09.20-21.01.03, FileDDCPath=C:/Users/Adam/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.462290ms, RunGuid=RunID129F27AE4B820F2BD178028F9D8AD534
DDCTransactionId299720C04276C5EAB40EB4AAD14D0F75_2648, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_DXT1_34C55C4A4B0A5BFCED3E23915875F6B7__BC2CC5EA2F74177459041208BED3F44BAF98D2AD, StartTime=2015.09.20-21.01.03, HierarchicalDDC, Duration=0.769775ms, RunGuid=RunID129F27AE4B820F2BD178028F9D8AD534
DDCTransactionId299720C04276C5EAB40EB4AAD14D0F75_2649, CachedDataProbablyExists, Parent=DDCTransactionId299720C04276C5EAB40EB4AAD14D0F75_2648, StartTime=2015.09.20-21.01.03, FileDDCPath=C:/Users/Adam/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.562362ms, RunGuid=RunID129F27AE4B820F2BD178028F9D8AD534
DDCTransactionId299720C04276C5EAB40EB4AAD14D0F75_2650, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_DXT1_9DBF0D2B470B23D65830479458D49355__461D14DB93BF4ED3316961C33405C1362E514CF5, StartTime=2015.09.20-21.01.03, HierarchicalDDC, Duration=0.607695ms, RunGuid=RunID129F27AE4B820F2BD178028F9D8AD534
DDCTransactionId299720C04276C5EAB40EB4AAD14D0F75_2651, CachedDataProbablyExists, Parent=DDCTransactionId299720C04276C5EAB40EB4AAD14D0F75_2650, StartTime=2015.09.20-21.01.03, FileDDCPath=C:/Users/Adam/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.410974ms, RunGuid=RunID129F27AE4B820F2BD178028F9D8AD534
DDCTransactionId299720C04276C5EAB40EB4AAD14D0F75_2652, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_DXT1_AD5A1D734A10C4C839E68ABEFA7C80A4__8F046FD6B405376DE7D7A683461632E64A06A873, StartTime=2015.09.20-21.01.03, HierarchicalDDC, Duration=0.616249ms, RunGuid=RunID129F27AE4B820F2BD178028F9D8AD534
DDCTransactionId299720C04276C5EAB40EB4AAD14D0F75_2653, CachedDataProbablyExists, Parent=DDCTransactionId299720C04276C5EAB40EB4AAD14D0F75_2652, StartTime=2015.09.20-21.01.03, FileDDCPath=C:/Users/Adam/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.356659ms, RunGuid=RunID129F27AE4B820F2BD178028F9D8AD534
DDCTransactionId299720C04276C5EAB40EB4AAD14D0F75_2654, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_DXT1_5F36A2F643042389293BE2A01262BD9D__90CAAFCA1D7DE6C893A7821A3F8A7D1A6452AD85, StartTime=2015.09.20-21.01.03, HierarchicalDDC, Duration=0.529863ms, RunGuid=RunID129F27AE4B820F2BD178028F9D8AD534
DDCTransactionId299720C04276C5EAB40EB4AAD14D0F75_2655, CachedDataProbablyExists, Parent=DDCTransactionId299720C04276C5EAB40EB4AAD14D0F75_2654, StartTime=2015.09.20-21.01.03, FileDDCPath=C:/Users/Adam/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.333998ms, RunGuid=RunID129F27AE4B820F2BD178028F9D8AD534
DDCTransactionId299720C04276C5EAB40EB4AAD14D0F75_2656, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_DXT1_C42CC89F45FB7956E8CCCC8DEB0B850A__2972BA0A09347DB7F83A8AD71D479E44216DF0D9, StartTime=2015.09.20-21.01.03, HierarchicalDDC, Duration=0.474695ms, RunGuid=RunID129F27AE4B820F2BD178028F9D8AD534
DDCTransactionId299720C04276C5EAB40EB4AAD14D0F75_2657, CachedDataProbablyExists, Parent=DDCTransactionId299720C04276C5EAB40EB4AAD14D0F75_2656, StartTime=2015.09.20-21.01.03, FileDDCPath=C:/Users/Adam/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.316035ms, RunGuid=RunID129F27AE4B820F2BD178028F9D8AD534
DDCTransactionId299720C04276C5EAB40EB4AAD14D0F75_2658, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_DXT1_E840FD2E472B64B67A3375953570AA46__109488B2A729702085BE5E24FEDCAAA4C98AE797, StartTime=2015.09.20-21.01.03, HierarchicalDDC, Duration=0.408836ms, RunGuid=RunID129F27AE4B820F2BD178028F9D8AD534
DDCTransactionId299720C04276C5EAB40EB4AAD14D0F75_2659, CachedDataProbablyExists, Parent=DDCTransactionId299720C04276C5EAB40EB4AAD14D0F75_2658, StartTime=2015.09.20-21.01.03, FileDDCPath=C:/Users/Adam/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.250604ms, RunGuid=RunID129F27AE4B820F2BD178028F9D8AD534
DDCTransactionId299720C04276C5EAB40EB4AAD14D0F75_2660, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_DXT1_B2C0C8E24B495DB169B7E0BB779BF353__E93EE79C2E31F16221065F1C2DB032CCC85DF265, StartTime=2015.09.20-21.01.03, HierarchicalDDC, Duration=0.450745ms, RunGuid=RunID129F27AE4B820F2BD178028F9D8AD534
DDCTransactionId299720C04276C5EAB40EB4AAD14D0F75_2661, CachedDataProbablyExists, Parent=DDCTransactionId299720C04276C5EAB40EB4AAD14D0F75_2660, StartTime=2015.09.20-21.01.03, FileDDCPath=C:/Users/Adam/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.296362ms, RunGuid=RunID129F27AE4B820F2BD178028F9D8AD534
DDCTransactionId299720C04276C5EAB40EB4AAD14D0F75_2662, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_DXT1_3214039D475C6C7174C92AB945E72A29__9D638DB69C856BC6097FAE3D6CA28B07D9D867EE, StartTime=2015.09.20-21.01.03, HierarchicalDDC, Duration=0.479825ms, RunGuid=RunID129F27AE4B820F2BD178028F9D8AD534
DDCTransactionId299720C04276C5EAB40EB4AAD14D0F75_2663, CachedDataProbablyExists, Parent=DDCTransactionId299720C04276C5EAB40EB4AAD14D0F75_2662, StartTime=2015.09.20-21.01.03, FileDDCPath=C:/Users/Adam/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.321168ms, RunGuid=RunID129F27AE4B820F2BD178028F9D8AD534
DDCTransactionId299720C04276C5EAB40EB4AAD14D0F75_2664, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_DXT1_4376D04A42CA9F839B790F9E52B3D9C0__52C23D9E511DF255C7BF5B2E354DFD38F74BCAE6, StartTime=2015.09.20-21.01.03, HierarchicalDDC, Duration=0.557233ms, RunGuid=RunID129F27AE4B820F2BD178028F9D8AD534
DDCTransactionId299720C04276C5EAB40EB4AAD14D0F75_2665, CachedDataProbablyExists, Parent=DDCTransactionId299720C04276C5EAB40EB4AAD14D0F75_2664, StartTime=2015.09.20-21.01.03, FileDDCPath=C:/Users/Adam/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.337847ms, RunGuid=RunID129F27AE4B820F2BD178028F9D8AD534
DDCTransactionId299720C04276C5EAB40EB4AAD14D0F75_2666, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_DXT1_2878A4F046C47B983629F7B86E9B3A59__925CB5C70E5FC4720EEA989669A30F2EA01AF7D9, StartTime=2015.09.20-21.01.03, HierarchicalDDC, Duration=0.492230ms, RunGuid=RunID129F27AE4B820F2BD178028F9D8AD534
DDCTransactionId299720C04276C5EAB40EB4AAD14D0F75_2667, CachedDataProbablyExists, Parent=DDCTransactionId299720C04276C5EAB40EB4AAD14D0F75_2666, StartTime=2015.09.20-21.01.03, FileDDCPath=C:/Users/Adam/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.325870ms, RunGuid=RunID129F27AE4B820F2BD178028F9D8AD534
DDCTransactionId299720C04276C5EAB40EB4AAD14D0F75_2668, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_DXT1_29B13ABF415BA1166B1065B264C7D440__31A3A9EFF599A4FBC4116BE410C96B5BC4C318B3, StartTime=2015.09.20-21.01.03, HierarchicalDDC, Duration=0.628222ms, RunGuid=RunID129F27AE4B820F2BD178028F9D8AD534
DDCTransactionId299720C04276C5EAB40EB4AAD14D0F75_2669, CachedDataProbablyExists, Parent=DDCTransactionId299720C04276C5EAB40EB4AAD14D0F75_2668, StartTime=2015.09.20-21.01.03, FileDDCPath=C:/Users/Adam/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.472557ms, RunGuid=RunID129F27AE4B820F2BD178028F9D8AD534
